ChatAn00,Chatman,Antonio,2006,cin,wr,3,,0,0,0,0,0,0,0,0,3,22,0,;
ChilBr00,Childress,Brandon,2006,nwe,wr,2,,0,0,0,0,0,0,0,0,2,7,0,;
CiesBr00,Cieslak,Brad,2006,buf,te,7,,0,0,0,0,0,0,0,0,6,46,0,;
ClarBr00,Clark,Brian,2006,den,wr,6,,0,0,0,0,0,0,0,0,0,0,0,;
ClarDa00,Clark,Dallas,2006,clt,te,12,,0,0,0,0,0,0,0,0,30,367,4,;
ClarDe00,Clark,Desmond,2006,chi,te,16,,0,0,0,0,0,0,0,0,45,626,6,;
ClayMa01,Clayton,Mark,2006,rav,wr,16,,0,1,0,0,0,7,-30,0,67,939,5,;
ClayMi00,Clayton,Michael,2006,tam,wr,12,,0,0,0,0,0,5,41,0,33,356,1,;
ClemKe00,Clemens,Kellen,2006,nyj,qb,2,,0,1,0,0,0,2,10,0,0,0,0,;
CobbCe00,Cobbs,Cedric,2006,den,rb,2,,0,0,0,0,0,3,9,0,0,0,0,;
CobbPa00,Cobbs,Patrick,2006,mia,rb,3,,0,0,0,0,0,0,0,0,0,0,0,;
ColbKe00,Colbert,Keary,2006,car,wr,12,,0,0,0,0,0,0,0,0,5,56,0,;
ColeLa00,Coles,Laveranues,2006,nyj,wr,16,,0,0,0,0,0,2,14,0,91,1098,6,;
CollKe00,Collins,Kerry,2006,oti,qb,4,,42,90,549,1,6,0,0,0,0,0,0,;
CollTo00,Collins,Todd,2006,was,qb,1,,0,0,0,0,0,0,0,0,0,0,0,;
ColsMa00,Colston,Marques,2006,nor,wr,14,,0,0,0,0,0,0,0,0,70,1038,8,;
ConwEr00,Conwell,Ernie,2006,nor,te,7,,0,0,0,0,0,0,0,0,8,57,1,;
CookJa00,Cook,Jameel,2006,htx,rb,12,,0,0,0,0,0,3,18,0,18,107,0,;
CoolCh00,Cooley,Chris,2006,was,te,16,,0,0,0,0,0,0,0,0,57,734,6,;
CoppTe00,Copper,Terrance,2006,nor,wr,15,,0,0,0,0,0,1,8,0,23,385,3,;
CotcJe00,Cotchery,Jerricho,2006,nyj,wr,16,,0,0,0,0,0,5,25,0,82,961,6,;
CramCa00,Cramer,Casey,2006,oti,rb,15,,0,0,0,0,0,0,0,0,2,8,0,;
CrayPa00,Crayton,Patrick,2006,dal,wr,16,,0,0,0,0,0,0,0,0,36,516,4,;
CribJo01,Cribbs,Josh,2006,cle,wr,16,,0,1,0,0,0,2,11,0,10,91,0,;
CrocZa00,Crockett,Zack,2006,rai,rb,16,,0,0,0,0,0,39,163,0,10,53,0,;
CroyBr00,Croyle,Brodie,2006,kan,qb,2,,3,7,23,0,2,3,-3,0,0,0,0,;
CrumAl00,Crumpler,Alge,2006,atl,te,16,,0,0,0,0,0,0,0,0,56,780,8,;
CruzRo00,Cruz,Ronnie,2006,kan,rb,5,,0,0,0,0,0,5,19,0,2,20,0,;
CulpDa00,Culpepper,Daunte,2006,mia,qb,4,,81,134,929,2,3,10,20,1,0,0,0,;
CurrAi00,Currie,Airese,2006,chi,wr,1,,0,0,0,0,0,0,0,0,0,0,0,;
CurrRo01,Curry,Ronald,2006,rai,wr,16,,0,2,0,0,1,1,4,0,62,727,1,;
CurtKe00,Curtis,Kevin,2006,ram,wr,16,,0,0,0,0,0,4,4,0,40,479,4,;
CurtTo00,Curtis,Tony,2006,dal,te,4,,0,0,0,0,0,0,0,0,0,0,0,;
CutlJa00,Cutler,Jay,2006,den,qb,5,,81,137,1001,9,5,12,18,0,0,0,0,;
DaniOw00,Daniels,Owen,2006,htx,te,14,,0,0,0,0,0,0,0,0,34,352,5,;
DarlDe00,Darling,Devard,2006,rav,wr,1,,0,0,0,0,0,0,0,0,0,0,0,;
DaveNa00,Davenport,Najeh,2006,pit,rb,13,,0,0,0,0,0,60,221,1,15,193,1,;
DaviAn01,Davis,Andre,2006,buf,wr,16,,0,0,0,0,0,0,0,0,2,13,0,;
DaviRa00,Davis,Rashied,2006,chi,wr,16,,0,0,0,0,0,0,0,0,22,303,2,;
DaviSt00,Davis,Stephen,2006,ram,rb,15,,0,0,0,0,0,40,177,0,12,90,1,;
DaviVe00,Davis,Vernon,2006,sfo,te,10,,0,0,0,0,0,2,5,0,20,265,3,;
DaynRo00,Dayne,Ron,2006,htx,rb,11,,0,0,0,0,0,151,612,5,14,77,0,;
