BakeCh00,2008,nyj,1,mia,0,0,0,0,0,0,0,2,34,0
ColeLa00,2008,nyj,1,mia,0,0,0,0,0,0,0,1,5,0
JordLa00,2008,nwe,1,kan,0,0,0,0,0,2,6,0,0,0
MaroLa00,2008,nwe,1,kan,0,0,0,0,0,10,51,0,0,0
MorrSa00,2008,nwe,1,kan,0,0,0,0,0,10,53,5,34,1
MossRa00,2008,nwe,1,kan,0,0,0,0,0,0,0,6,116,1
GonzTo00,2008,kan,1,nwe,0,0,0,0,0,0,0,6,55,0
HuarDa00,2008,kan,1,nwe,8,12,118,1,1,0,0,0,0,0
JenkMi00,2008,atl,1,det,0,0,0,0,0,0,0,1,62,1
JohnCa00,2008,det,1,atl,0,0,0,0,0,0,0,7,107,0
JohnRu00,2008,det,1,atl,0,0,0,0,0,3,14,0,0,0
HuntTo01,2008,phi,1,ram,0,0,0,0,0,2,3,1,2,1
KolbKe00,2008,phi,1,ram,5,6,53,0,0,3,-3,0,0,0
HoltTo00,2008,ram,1,phi,0,0,0,0,0,0,0,1,9,0
JackSt00,2008,ram,1,phi,0,0,0,0,0,14,40,3,34,0
BurrPl00,2008,nyg,1,was,0,0,0,0,0,0,0,10,133,0
BettLa00,2008,was,1,nyg,0,0,0,0,0,1,0,1,11,0
CampJa00,2008,was,1,nyg,15,27,133,1,0,0,0,0,0,0
KitnJo00,2008,det,1,atl,24,33,262,2,1,2,8,0,0,0
OSulJ.00,2008,sfo,1,crd,14,20,195,0,1,2,1,0,0,0
JoneBr02,2008,oti,1,jax,0,0,0,0,0,0,0,1,5,0
ParrRo00,2008,buf,1,sea,0,0,0,0,0,0,0,3,6,0
LeliAs00,2008,rai,1,den,0,0,0,0,0,0,0,3,37,1
RoyaEd00,2008,den,1,rai,0,1,0,0,0,2,9,9,146,1
MillZa01,2008,rai,1,den,0,0,0,0,0,0,0,4,34,0
ScheTo00,2008,den,1,rai,0,0,0,0,0,0,0,1,72,0
GranRy00,2008,gnb,1,min,0,0,0,0,0,12,92,0,0,0
HallKo99,2008,gnb,1,min,0,0,0,0,0,0,0,1,1,1
NealLo00,2008,rav,1,cin,0,0,0,0,0,0,0,1,13,0
JackTa00,2008,min,1,gnb,16,35,178,1,1,9,65,0,0,0
LookDa00,2008,ram,1,phi,0,0,0,0,0,0,0,1,21,0
SandSt20,2008,cle,1,dal,0,0,0,0,0,0,0,1,18,0
OwenTe00,2008,dal,1,cle,0,0,0,0,0,0,0,5,87,1
GonzAn00,2008,clt,1,chi,0,0,0,0,0,0,0,5,48,0
HartMi00,2008,clt,1,chi,0,0,0,0,0,1,7,0,0,0
HarrMa00,2008,clt,1,chi,0,0,0,0,0,0,0,8,76,0
HestDe99,2008,chi,1,clt,0,0,0,0,0,0,0,1,7,0
JameEd00,2008,crd,1,sfo,0,0,0,0,0,26,100,0,0,0
SproDa00,2008,sdg,1,car,0,0,0,0,0,2,3,0,0,0
MuhaMu00,2008,car,1,sdg,0,0,0,0,0,0,0,6,56,0
RomoTo00,2008,dal,1,cle,24,32,320,1,1,1,-1,0,0,0
DunnWa00,2008,tam,1,nor,0,0,0,0,0,9,54,1,11,0
GallJo00,2008,tam,1,nor,0,0,0,0,0,0,0,6,56,0
ReedJo01,2008,buf,1,sea,0,0,0,0,0,0,0,3,37,0
RoyaRo00,2008,buf,1,sea,0,0,0,0,0,0,0,6,52,1
TaylCo00,2008,sea,1,buf,0,0,0,0,0,0,0,2,19,0
RiceRa00,2008,rav,1,cin,0,0,0,0,0,22,64,3,19,0
JohnCh01,2008,cin,1,rav,0,0,0,0,0,0,0,1,22,0
PalmCa00,2008,cin,1,rav,9,24,94,0,1,3,15,0,0,0
PerrCh00,2008,cin,1,rav,0,0,0,0,0,19,42,0,0,0
HolmSa00,2008,pit,1,htx,0,0,0,0,0,0,0,2,19,0
GreeAh00,2008,htx,1,pit,0,0,0,0,0,5,28,4,3,0
CobbPa00,2008,mia,1,nyj,0,0,0,0,0,0,0,1,9,0
FasaAn00,2008,mia,1,nyj,0,0,0,0,0,0,0,8,84,1
CotcJe00,2008,nyj,1,mia,0,0,0,0,0,0,0,3,80,1
FavrBr00,2008,nyj,1,mia,15,22,194,2,0,3,2,0,0,0
JohnLa00,2008,kan,1,nwe,0,0,0,0,0,22,74,1,12,0
McDoSh00,2008,det,1,atl,0,0,0,0,0,0,0,4,29,0
JackDe00,2008,phi,1,ram,0,0,0,0,0,0,0,6,106,0
HedgMa00,2008,nyg,1,was,0,0,0,0,0,0,0,1,4,0
CoolCh00,2008,was,1,nyg,0,0,0,0,0,0,0,1,7,0
JacoBr00,2008,nyg,1,was,0,0,0,0,0,21,116,1,8,0
MughOv00,2008,atl,1,det,0,0,0,0,0,0,0,1,3,0
LewiGr01,2008,phi,1,ram,0,0,0,0,0,0,0,5,104,0
TaylFr00,2008,jax,1,oti,0,0,0,0,0,9,18,1,9,0
ScaiBo00,2008,oti,1,jax,0,0,0,0,0,0,0,6,105,0
TolbMi00,2008,sdg,1,car,0,0,0,0,0,3,6,3,35,0
RosaDa00,2008,car,1,sdg,0,0,0,0,0,0,0,7,96,1
McNaDo00,2008,phi,1,ram,21,33,361,3,0,1,3,0,0,0
StokBr00,2008,den,1,rai,0,0,0,0,0,0,0,2,25,0
SchiCh00,2008,rai,1,den,0,0,0,0,0,0,0,2,29,0
RussJa00,2008,rai,1,den,17,26,180,2,0,3,7,0,0,0
HumpTo00,2008,gnb,1,min,0,0,0,0,0,0,0,1,7,0
JoneKe02,2008,chi,1,clt,0,0,0,0,0,13,45,0,0,0
StewJo00,2008,car,1,sdg,0,0,0,0,0,10,53,0,0,0
StepSy20,2008,cle,1,dal,0,0,0,0,0,0,0,1,12,0
StanIs00,2008,dal,1,cle,0,0,0,0,0,0,0,2,24,0
GarcJe00,2008,tam,1,nor,24,41,221,1,1,1,1,0,0,0
GrahEa00,2008,tam,1,nor,0,0,0,0,0,10,91,3,27,0
LeftBy00,2008,pit,1,htx,0,4,0,0,0,2,0,0,0,0
MendRa00,2008,pit,1,htx,0,0,0,0,0,10,28,0,0,0
JohnAn02,2008,htx,1,pit,0,0,0,0,0,0,0,10,112,0
FranBu00,2008,nyj,1,mia,0,0,0,0,0,0,0,2,19,0
ThomDa02,2008,nwe,1,kan,0,0,0,0,0,0,0,2,24,0
McMiRa01,2008,ram,1,phi,0,0,0,0,0,0,0,5,77,0
NorwJe00,2008,atl,1,det,0,0,0,0,0,14,93,2,6,1
TomlLa00,2008,sdg,1,car,0,0,0,0,0,21,97,3,15,0
JackBr00,2008,gnb,1,min,0,0,0,0,0,7,12,3,18,0
LloyBr00,2008,chi,1,clt,0,0,0,0,0,0,0,2,26,0
PopeLe00,2008,crd,1,sfo,0,0,0,0,0,0,0,1,5,0
WillDe02,2008,car,1,sdg,0,0,0,0,0,18,86,1,4,0
HendDe00,2008,nor,1,tam,0,0,0,0,0,0,0,1,84,1
WeavLe00,2008,sea,1,buf,0,0,0,0,0,2,9,2,17,0
WillRe00,2008,jax,1,oti,0,0,0,0,0,0,0,2,17,0
MillHe00,2008,pit,1,htx,0,0,0,0,0,0,0,3,26,0
GinnTe00,2008,mia,1,nyj,0,0,0,0,0,1,2,2,17,0
YounSe00,2008,den,1,rai,0,0,0,0,0,7,36,0,0,1
HillIk00,2008,tam,1,nor,0,0,0,0,0,0,0,6,45,1
WillDe03,2008,rav,1,cin,0,0,0,0,0,0,0,1,3,0
ParkWi00,2008,pit,1,htx,0,0,0,0,0,25,138,0,0,3
LeacVo00,2008,htx,1,pit,0,0,0,0,0,0,0,1,5,0
PeelJu00,2008,atl,1,det,0,0,0,0,0,0,0,1,13,0
SmitL.00,2008,phi,1,ram,0,0,0,0,0,0,0,5,39,1
MannEl00,2008,nyg,1,was,19,35,216,0,1,2,-1,0,0,1
SmitKe02,2008,det,1,atl,0,0,0,0,0,16,48,4,32,1
JennGr00,2008,gnb,1,min,0,0,0,0,0,0,0,5,91,0
WillTr01,2008,jax,1,oti,0,0,0,0,0,0,0,2,11,0
JoneTh00,2008,nyj,1,mia,0,0,0,0,0,22,101,3,2,1
RyanMa00,2008,atl,1,det,9,13,161,1,0,5,-2,0,0,0
JackDa00,2008,den,1,rai,0,0,0,0,0,0,0,1,48,1
WashKe00,2008,nwe,1,kan,0,0,0,0,0,0,0,1,3,0
MannPe00,2008,clt,1,chi,30,49,257,1,0,0,0,0,0,0
WrigJa01,2008,cle,2,pit,0,0,0,0,0,0,0,1,9,0
WardHi00,2008,pit,2,cle,0,0,0,0,0,0,0,5,59,1
WittJa00,2008,dal,2,phi,0,0,0,0,0,0,0,7,110,0
RomoTo00,2008,dal,2,phi,21,30,312,3,1,3,-5,0,0,0
OwenTe00,2008,dal,2,phi,0,0,0,0,0,0,0,3,89,2
WestBr00,2008,phi,2,dal,0,0,0,0,0,18,58,6,45,3
SmitL.00,2008,phi,2,dal,0,0,0,0,0,0,0,1,10,0
McNaDo00,2008,phi,2,dal,25,37,281,1,0,5,20,0,0,0
LewiGr01,2008,phi,2,dal,0,0,0,0,0,0,0,3,36,0
WillRe00,2008,jax,2,buf,0,0,0,0,0,0,0,4,36,0
YounSe00,2008,den,2,sdg,0,0,0,0,0,8,78,1,8,0
StokBr00,2008,den,2,sdg,0,0,0,0,0,0,0,3,47,0
AddaJo00,2008,clt,2,min,0,0,0,0,0,15,20,2,13,1
AndeDe00,2008,cle,2,pit,18,32,166,0,2,3,6,0,0,0
CribJo01,2008,cle,2,pit,0,0,0,0,0,1,5,0,0,0
EdwaBr00,2008,cle,2,pit,0,0,0,0,0,0,0,3,32,0
HarrJe00,2008,cle,2,pit,0,0,0,0,0,1,2,1,23,0
DaviCa00,2008,pit,2,cle,0,0,0,0,0,1,2,0,0,0
WeavLe00,2008,sea,2,sfo,0,0,0,0,0,5,27,0,0,0
TaylCo00,2008,sea,2,sfo,0,0,0,0,0,0,0,2,20,0
BumpMi00,2008,sea,2,sfo,0,0,0,0,0,0,0,2,9,0
CarlJo00,2008,sea,2,sfo,0,0,0,0,0,0,0,6,78,0
DuckT.00,2008,sea,2,sfo,0,0,0,0,0,2,3,0,0,1
HassMa00,2008,sea,2,sfo,18,36,189,0,2,1,12,0,0,0
BattAr00,2008,sfo,2,sea,0,0,0,0,0,0,0,4,44,0
BrucIs00,2008,sfo,2,sea,0,0,0,0,0,0,0,4,153,0
GoreFr00,2008,sfo,2,sea,0,0,0,0,0,19,61,5,38,1
CutlJa00,2008,den,2,sdg,36,50,350,4,1,2,6,0,0,0
ChamCh00,2008,sdg,2,den,0,0,0,0,0,0,0,4,83,2
GateAn00,2008,sdg,2,den,0,0,0,0,0,0,0,4,61,0
TomlLa00,2008,sdg,2,den,0,0,0,0,0,10,26,2,14,0
WarnKu00,2008,crd,2,mia,19,24,361,3,0,0,0,0,0,0
PatrBe00,2008,crd,2,mia,0,0,0,0,0,0,0,4,30,0
PopeLe00,2008,crd,2,mia,0,0,0,0,0,0,0,1,15,0
LeinMa00,2008,crd,2,mia,1,2,15,0,0,2,-2,0,0,0
WillRi00,2008,mia,2,crd,0,0,0,0,0,11,28,1,1,0
PennCh01,2008,mia,2,crd,10,20,112,0,0,1,6,0,0,0
MartDa00,2008,mia,2,crd,0,0,0,0,0,0,0,3,32,0
SmitAl02,2008,tam,2,atl,0,0,0,0,0,0,0,2,20,0
TurnMi00,2008,atl,2,tam,0,0,0,0,0,14,42,1,6,0
HillIk00,2008,tam,2,atl,0,0,0,0,0,0,0,4,41,0
WhitRo00,2008,atl,2,tam,0,0,0,0,0,1,2,4,59,0
RobiLa01,2008,atl,2,tam,0,0,0,0,0,0,0,4,45,0
RyanMa00,2008,atl,2,tam,13,33,158,0,2,6,10,0,0,0
NorwJe00,2008,atl,2,tam,0,0,0,0,0,6,18,1,8,0
MughOv00,2008,atl,2,tam,0,0,0,0,0,0,0,1,6,0
WashLe00,2008,nyj,2,nwe,0,0,0,0,0,2,28,4,22,0
StucCh20,2008,nyj,2,nwe,0,0,0,0,0,0,0,4,43,1
RichTo00,2008,nyj,2,nwe,0,0,0,0,0,0,0,1,4,0
WelkWe00,2008,nwe,2,nyj,0,0,0,0,0,0,0,7,72,0
ThomDa02,2008,nwe,2,nyj,0,0,0,0,0,0,0,1,14,0
BettLa00,2008,was,2,nor,0,0,0,0,0,6,25,2,8,0
CampJa00,2008,was,2,nor,24,36,321,1,0,3,1,0,0,0
CoolCh00,2008,was,2,nor,0,0,0,0,0,0,0,5,72,0
DaviFr01,2008,was,2,nor,0,0,0,0,0,0,0,1,6,0
BreeDr00,2008,nor,2,was,22,33,216,1,2,1,9,0,0,0
BushRe00,2008,nor,2,was,0,0,0,0,0,10,28,7,63,0
CampMa00,2008,nor,2,was,0,0,0,0,0,0,0,1,12,0
ThigTy00,2008,kan,2,rai,14,33,151,1,1,1,6,0,0,0
SmitKo00,2008,kan,2,rai,0,0,0,0,0,1,3,4,19,0
RussJa00,2008,rai,2,kan,6,17,55,0,0,1,3,0,0,0
MillZa01,2008,rai,2,kan,0,0,0,0,0,0,0,2,24,0
McFaDa00,2008,rai,2,kan,0,0,0,0,0,21,164,1,9,1
LeliAs00,2008,rai,2,kan,0,0,0,0,0,0,0,1,11,0
AlliAu00,2008,min,2,clt,0,0,0,0,0,1,1,2,37,0
WadeBo00,2008,min,2,clt,0,0,0,0,0,0,0,3,42,0
HarrMa00,2008,clt,2,min,0,0,0,0,0,0,0,1,16,0
GonzAn00,2008,clt,2,min,0,0,0,0,0,0,0,9,137,0
GarrDa00,2008,jax,2,buf,17,28,165,0,1,6,32,0,0,0
EdwaTr01,2008,buf,2,jax,20,25,239,1,0,1,-1,0,0,0
EvanLe00,2008,buf,2,jax,0,0,0,0,0,0,0,4,77,0
HardJa00,2008,buf,2,jax,0,0,0,0,0,0,0,2,12,1
WillRo04,2008,det,2,gnb,0,0,0,0,0,0,0,3,48,0
SmitKe02,2008,det,2,gnb,0,0,0,0,0,10,40,4,21,0
OrloDa00,2008,det,2,gnb,2,4,6,0,0,0,0,0,0,0
RodgAa00,2008,gnb,2,det,24,38,328,3,0,4,25,0,0,0
LumpKr00,2008,gnb,2,det,0,0,0,0,0,1,19,3,22,0
NelsJo00,2008,gnb,2,det,0,0,0,0,0,0,0,1,29,1
JoneJa04,2008,gnb,2,det,0,0,0,0,0,0,0,4,29,1
LeexDo00,2008,gnb,2,det,0,0,0,0,0,0,0,2,27,0
JennGr00,2008,gnb,2,det,0,0,0,0,0,0,0,6,167,0
WillDe02,2008,car,2,chi,0,0,0,0,0,11,31,1,-6,0
BookMa00,2008,chi,2,car,0,0,0,0,0,0,0,1,4,0
DelhJa00,2008,car,2,chi,12,21,128,0,1,4,3,0,0,0
GoinNi00,2008,car,2,chi,0,0,0,0,0,1,-2,0,0,0
HackD.00,2008,car,2,chi,0,0,0,0,0,0,0,1,22,0
ClarDe00,2008,chi,2,car,0,0,0,0,0,0,0,2,21,0
DaviRa00,2008,chi,2,car,0,0,0,0,0,1,17,3,11,0
FortMa00,2008,chi,2,car,0,0,0,0,0,23,92,3,21,0
PittAn00,2008,ram,2,nyg,0,0,0,0,0,1,6,1,-2,0
McMiRa01,2008,ram,2,nyg,0,0,0,0,0,0,0,2,24,0
LookDa00,2008,ram,2,nyg,0,0,0,0,0,0,0,2,29,0
JackSt00,2008,ram,2,nyg,0,0,0,0,0,13,53,7,37,0
WardDe01,2008,nyg,2,ram,0,0,0,0,0,8,58,1,8,0
